"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","BENZENE","TOLUENE","XYLENES","Pb","Hg","As","WaterCR","Cd","Air","PCB","HCB","EOx","VyCl","TRICHLORENE","C2CL4","DCM","C3H3N","Benzidine","24D","ATRAZINE","HCCPD","pct_manure_acres","Herbicides","Fungicides","Insecticides","Per_TotPopSS_ave","med_hh_inc","pct_pers_lt_pov","med_hh_value","pct_unemp","pct_hs_more","pct_mt_10units","med_rooms","violent_rate","work_out_co"
"2043","Ashland",13.031686603,10.775971789,403.35924691,301.7510989,7543.3613866,1140.8430533,0.5,0.5,0.89,0.0011975881,0.0005172748,0.006,0.008,0.0000465044,0.0004453622,0,0,0.0031410352,0.0066953592,0.5,0.5,0.5,0.005136105,0.0000000066,0,0.41,0,0.087779665,127799.3692,282.986,2332.6511,25.55,39179,9.5,95900,4.3,83.3,3.4,6,0,32.2
"2044","Ashtabula",12.188055483,10.871708049,699.30135971,362.16931081,11175.315395,1280.9197652,0.5,0.5,0.5,0.0008324959,0.0010504747,0.004,0.008,0.0000510915,0.0003493596,0,0.1,0.0028758489,0.0102561254,0.5,0.5,0.5,0.0036863727,0.000000012748025,0.1,0.22,0.1,0.015229143,83283.38693,973.838449,1599.746818,13.99,35607,12.1,85300,5.1,79.9,4.2,5.8,75.550003,27.9
"2045","Athens",14.901993436,12.983018802,427.76161079,1791.8371768,8699.0577765,774.24401432,0.5,0.5,0.5,0.0017048778,0.0005360464,0.005,0.005,0.0000757911,0.0002786638,0,0,0.0052068964,0.0122654086,0.5,0.5,0.5,0.007462112,0.0000000066,0,0.15,0,0.017544097,6298.1385,46.01,134.4353,7.9,27322,27.4,84300,11.1,82.9,8.5,5.2,116.4,16.8
"2046","Auglaize",15.695719202,11.902187415,442.14773755,223.88120635,7593.5279968,641.87940398,0.5,2.3,0.5,0.0016249023,0.000505072,0.005,0.004,0.000040445,0.0001720993,0,0,0.0034811631,0.0041747565,0.5,0.5,0.5,0.0097633599,0.0000000066,0,0.28,0,0.059319146,306314.0906,102.4815,4949.6537,18.29,43367,6.2,90600,3.2,85.7,2.9,5.9,279.67186,39.3
"2047","Belmont",17.134180591,12.141465778,622.73352109,375.12154068,8785.1833597,1027.9981451,0.5,0.5,0.5,0.0005888308,0.000613211,0.004,0.005,0.0000645262,0.0001717403,0,0,0.0042281631,0.0096606255,0.62,0.78,0.5,0.0041372531,0.0000000066,0,0.25,0,0.013821483,1789.322037,32.357,50.66808889,2.48,29714,14.6,64600,7.1,80.9,4.2,5.5,0,36
"2048","Brown",10.306247178,10.874673914,637.47734096,320.69088125,6042.9265225,939.89060155,0.5,0.5,0.5,0.0005039999,0.0005251956,0.005,0.005,0.0000519467,0.0001078218,0,0,0.0022656677,0.0005179335,0.5,0.5,0.5,0.0054989134,0.0000000066,0,0.28,0,0.014791406,179674.6354,479.8242245,1601.108459,8.19,38303,11.6,89900,5.3,74.8,1.4,5.6,0,63.8
"2049","Butler",20.911512713,13.170746107,844.47355479,276.9508205,8545.1470249,1009.8214097,0.5,0.5,0.5,0.0064900664,0.0005533257,0.005,0.003,0.0001332294,0.0016850092,0.1,0.01,0.009034364,0.0190474475,0.5,0.5,0.5,0.0082639925,0.0000000066,0.1,0.15,0.1,0.020533151,140007.8682,490.2247245,2525.336659,0.99,47885,8.7,123200,4,83.3,9.9,5.8,533.09998,43.6
"2050","Carroll",15.46194937,11.973961389,658.18673285,471.06984672,8667.837366,1235.8129629,0.5,0.5,0.5,0.0013112131,0.0005280006,0.005,0.007,0.0004782158,0.0005587247,0,0,0.0022178707,0.0006430108,0.5,0.5,0.89,0.0043677246,0.0000000066,0,0.18,0,0.052622428,26045.28728,9.504,542.9678,37.42,35509,11.4,89700,4.3,80.1,0.9,5.6,298.01603,57
"2051","Champaign",15.114023284,10.90929066,481.70950983,286.42063357,8746.1464296,1113.4830836,0.5,0.5,0.5,0.0013843108,0.0005077603,0.007,0.008,0.0000448018,0.0001361456,0,0,0.003326266,0.0034576891,0.56,0.78,0.5,0.0060048436,0.0000000066,0,0.13,0,0.023475134,321050.5825,502.6822245,6008.047759,26.81,43139,7.6,95500,4.3,82.3,2.9,5.9,162.60001,53.1
"2052","Clark",15.609043026,13.857162078,492.4968221,314.07958553,9128.2684209,1211.8143609,0.5,0.5,0.6,0.0012267316,0.0005192966,0.007,0.008,0.0000683366,0.0005155676,0,0,0.0063100226,0.0154427548,0.99,1.06,0.5,0.0061844369,0.0000000066,0,0.17,0,0.018081264,257591.9434,42.2715,4800.127,15.22,40340,10.7,90500,5.9,81.2,5.2,5.6,892.79999,31.5
"2053","Clermont",14.611194755,11.482500335,797.57567687,346.7072758,7684.8310941,1023.352644,0.5,0.5,0.5,0.0015396249,0.0005429784,0.005,0.004,0.0000881748,0.0005575869,0,0,0.0054912341,0.0113151165,0.5,0.6,0.5,0.0061679474,0.0000000066,0,0.29,0,0.015356316,103822.3677,242.0736122,1053.05368,7.03,49386,7.1,122900,3.5,82,12.1,5.9,181.33333,59.9
"2054","Clinton",12.981727986,10.940526577,606.81594166,347.30912296,8665.9914819,1166.4502259,0.5,0.5,0.5,0.0008173427,0.0005084037,0.005,0.008,0.0000530409,0.000124019,0,0,0.0033424242,0.0053648319,0.5,0.5,0.5,0.0056687286,0.0000000066,0,0.35,0,0.015235029,354689.0398,504.6512245,4700.368459,24.95,40467,8.6,96800,4.4,83.1,5.1,5.7,0,30.4
"2055","Columbiana",20.442988809,12.149182096,899.04260045,421.69840947,9741.5204158,1322.7294415,0.5,0.5,0.89,0.0023317409,0.0006597568,0.004,0.01,0.0002963319,0.0011741713,0,0,0.0043486377,0.0119243478,0.5,0.5,0.5,0.0043181374,0.0000000066040947,0,0.43,0,0.076814109,62522.28585,88.351,1275.1266,20.6,34226,11.5,79800,4.9,80.6,2.7,5.6,96.600006,39.5
"2056","Coshocton",12.248175999,11.388181826,370.43946364,391.55727829,7954.6436186,1200.6307863,0.5,0.5,0.5,0.0018942529,0.0005410733,0.005,0.003,0.0000486,0.0006599607,0.1,0,0.0031383577,0.0066755099,0.5,0.5,1.87,0.0049614984,0.0000000066,0.1,0.62,0,0.053951646,86775.62449,128.491,1855.2665,22.29,34701,9.1,79300,5.7,78.7,2.7,5.6,0,27.2
"2057","Crawford",15.553119736,11.575963306,354.80063091,314.06122488,7951.1872055,967.39580334,0.5,0.5,0.5,0.0008488616,0.0005396617,0.004,0.01,0.0000424165,0.0001589166,0,0,0.0027823859,0.0080249273,0.5,0.5,0.5,0.0056253506,0.0000000066,0,0.5,0,0.045839746,366284.8327,142.0595,6410.03,16.07,36227,10.4,79200,5.2,80.2,2.6,5.8,105.2,34.4
"2058","Cuyahoga",30.367767736,15.538059221,1276.7300871,354.11974591,8990.0051092,1208.4460208,0.5,0.5,0.5,0.0101057478,0.0005684564,0.004,0.005,0.0001338494,0.0018745071,0,0,0.0091127267,0.027952175,0.5,0.5,0.5,0.0056138607,0.0000000065934263,0,0.22,0,0.00024211,158.6057142,0.193875,1.469055556,0,39168,13.1,113800,6.2,81.6,17.6,5.6,188.42593,9.1
"2059","Darke",13.157999954,11.277194375,540.11269765,166.22520808,7851.8965198,670.70993284,0.5,0.63,0.5,0.000620283,0.0005057908,0.005,0.004,0.000039996,0.0001386437,0,0,0.00366806,0.0032711496,0.5,0.5,0.5,0.0061548042,0.0000000066,0,0.24,0,0.053565256,522866.7607,88.363,9029.1665,26.83,39307,8,91100,4.2,82.8,1.8,5.9,306.60001,36.8
"2060","Defiance",12.352675174,12.323124066,390.34087262,151.37904356,6616.9541427,302.7213956,0.5,0.5,0.5,0.0050710923,0.0005200149,0.005,0.005,0.0000605349,0.0005514668,0,0,0.0044288025,0.0048069193,0.5,0.5,0.5,0.006954615,0.000000039115185,0,1.13,0,0.023588963,273622.9575,66.2475,3719.5011,19.2,44938,5.6,86800,3.7,84.7,2.5,6.1,350.5,33.4
"2061","Delaware",19.93073792,12.917507391,363.87831464,313.66568793,8437.2257501,1158.5473575,0.5,0.5,0.57,0.0015718827,0.0005175952,0.003,0.01,0.0000573975,0.0007291655,0,0,0.0046646685,0.0111105328,0.5,0.5,0.5,0.0057852673,0.0000000066,0,0.83,0,0.025450551,199072.3512,62.48,2548.7456,2.7,67258,3.8,190400,3.8,92.9,5.6,6.8,179.25,63.5
"2062","Erie",13.925507798,10.201113955,423.81059276,308.5288006,8100.0045035,784.18895259,0.5,0.5,0.5,0.0008501477,0.0005103893,0.004,0.008,0.0000643442,0.0007304893,0,0,0.00358761,0.0121228065,0.5,0.5,0.5,0.0050839951,0.0000000064263157,0,0.16,0,0.006091292,121595.7482,98.8305,2071.5764,0,42746,8.3,109800,4.4,84,6.9,5.8,215.06667,25.3
"2063","Fairfield",15.543683335,13.055619353,329.98098325,514.25581335,8608.2384657,1135.4453728,0.5,0.5,0.68,0.0021935816,0.0005188063,0.005,0.004,0.0000559827,0.0006171113,0,0,0.004847166,0.0123243705,0.5,0.5,0.5,0.0060006351,0.0000000066,0,0.38,0,0.027664791,229169.6242,60.225,4382.921,20.56,47962,5.9,129500,3.3,87.6,4.2,6.1,236.3,55.8
"2064","Fayette",12.495952153,11.159441737,482.98000751,360.84688498,7652.5405604,1185.7283474,0.5,0.5,0.5,0.0010422344,0.0005078053,0.006,0.008,0.0000496682,0.0001541749,0,0,0.0026531588,0.0011851548,0.5,0.5,0.5,0.0057357044,0.0000000066,0,0.21,0,0.013921557,331798.589,50.556,5457.4747,20.39,36735,10.1,85800,4.9,78.7,1.6,5.7,183.7,35.1
"2065","Franklin",27.581576852,15.68894873,367.21474965,359.76266568,12309.061879,1512.4882599,0.5,0.5,0.5,0.0055380464,0.000550377,0.006,0.01,0.0001080276,0.002587342,0,0.1,0.0097610786,0.025100976,0.5,0.5,0.5,0.0065398028,0.0000000066,0,0.3,0.1,0.016047173,89864.01368,96.924,1366.0757,0.34,42734,11.6,116200,4.2,85.7,14,5.4,257.44443,7.3
"2066","Fulton",11.933858641,11.096854532,440.01783259,201.95060728,8176.2978904,315.13294289,0.5,0.5,0.77,0.0025498059,0.0005491978,0.005,0.008,0.0000422731,0.0007278605,0,0,0.0037133717,0.0024333456,0.5,0.5,0.5,0.0058643066,0.0000000075722222,0,0.28,0,0.058008752,336489.447,7225.4135,7934.147,24.02,44074,5.4,108300,3.3,85.3,1.5,6.2,324.24273,39
"2067","Gallia",14.969131085,13.207463169,612.62159092,489.49781028,8398.5622193,792.89560106,0.5,0.5,0.5,0.0016515954,0.0005380243,0.005,0.006,0.0000559789,0.0005896612,0,0,0.0027005566,0.0002546366,0.5,0.5,0.5,0.0076587812,0.0000000066,0,0.2,0,0.008526707,7958.69686,22.169,141.6675,0,30191,18.1,77600,9.5,73.7,1.8,5.4,0,25.2
"2068","Geauga",17.459815413,11.325980228,851.37661041,445.269211,16058.34471,1337.2163471,0.5,0.65,1.47,0.0013076618,0.0005206653,0.005,0.007,0.0000513566,0.000233035,0,0,0.0024901013,0.005566206,0.55,0.65,0.6,0.0043778519,0.000000007347336,0,0.2,0,0.042195805,15137.97336,100.3765,366.2958,39.65,60200,4.6,182400,2.8,86.3,2.3,6.9,0,57.2
"2069","Greene",16.887978224,11.564342247,583.05770037,331.83155567,9095.8899482,1250.096284,0.5,0.5,0.5,0.0015276563,0.0005218153,0.007,0.012,0.0000669892,0.0007773884,0,0,0.0058458831,0.0123693689,0.5,0.5,0.5,0.0059975014,0.0000000066,0,0.25,0,0.014475866,256264.8526,16.4395,4623.5201,12.35,48656,8.5,121200,5.2,87.8,8.2,6,173.93333,44.5
"2070","Guernsey",11.868788512,11.325521369,426.52114524,413.80134531,8231.1926179,1192.2722973,0.5,0.5,0.5,0.0009333408,0.0005182421,0.049,0.004,0.0000447634,0.0005551827,0,0,0.0032067697,0.0062272794,0.5,0.5,0.5,0.004498453,0.0000000066,0,0.13,0,0.019103499,10430.87526,472.6852245,329.4944592,7.72,30110,16,65500,6.9,78.4,2.6,5.4,586.79999,26.4
"2071","Hamilton",24.363313972,15.276527903,1237.7351726,2125.5911655,10096.486591,1080.5415968,0.5,0.5,0.5,0.0032011376,0.0006213121,0.005,0.006,0.0003133221,0.0016497134,0,0,0.0129367009,0.0266474074,0.5,0.5,0.5,0.01123456,0.0000000066,0.1,0.12,0,0.003667965,17366.74562,3.63,285.5977,0.58,40964,11.8,111400,5,82.7,17,5.4,412.13333,15.6
"2072","Hancock",21.766908511,11.811101298,465.40206876,267.39591256,7833.8988491,623.54424474,0.5,0.5,0.5,0.0010328143,0.0005083622,0.003,0.008,0.0000438474,0.0000977779,0,0,0.0041709653,0.0087016942,0.5,0.5,0.5,0.0065409731,0.0000000066,0,0.33,0,0.010442045,396174.5321,7049.3465,7786.4551,19.59,43856,7.5,100400,3,88.4,5.3,6,104.6,18.7
"2073","Hardin",17.054808932,12.00025208,463.15700025,257.90470242,7880.9420017,832.15535896,0.5,0.5,0.5,0.000540609,0.0005035563,0,0,0.0000355937,0.000105283,0,0,0.0027003062,0.001121896,0.5,0.5,0.5,0.0071115089,0.0000000066,0,0.14,0,0.052811663,358197.616,120.333,5744.7025,20.11,34440,13.2,73800,4.1,80.6,3.9,5.9,241.89821,38.3
"2074","Harrison",13.359008065,11.484146703,630.60180148,430.30643636,8746.2087677,1086.7863274,0.5,0.5,0.5,0.0005183674,0.000522549,0.005,0.002,0.0000624671,0.000198279,0,0,0.0021041229,0.0002608806,0.5,0.5,0.5,0.0041462392,0.0000000066,0,0.11,0,0.016732242,6305.79621,0.6105,172.1569,18.68,30318,13.3,58400,4.7,79.6,1.2,5.7,294.84528,52.4
"2075","Henry",13.169508764,11.127325805,440.64316524,214.89762113,7750.0556412,390.54896381,0.5,0.5,0.5,0.0008735074,0.0005152127,0.003,0.008,0.0000452173,0.0003576546,0,0,0.0031564083,0.0002582229,0.5,0.5,0.5,0.0060858157,0.000000010448571,0,0.85,0,0.020592499,365956.5018,3857.267,7021.1837,22.43,42657,7,86800,4.3,83.5,1.6,6.3,273.74863,43
"2076","Highland",10.591533678,10.957718438,569.71420878,346.87742089,6874.1921383,1068.4197773,0.5,0.5,0.5,0.0004496494,0.0005065952,0.005,0.01,0.0000480242,0.000093343,0,0,0.0022188006,0.0001453007,0.5,0.5,0.5,0.0052966154,0.0000000066,0,0.23,0,0.032964761,228832.0047,291.7331122,2630.94898,3.29,35313,11.8,82100,6.1,76.3,2.5,5.6,0,43.2
"2077","Hocking",13.535233886,13.117900339,382.97779282,750.18069224,8059.5609679,944.15222667,0,0,0,0.0005690473,0.0005124586,0,0,0.0000440783,0.0001120216,0,0,0.0024890107,0.0001410716,0,0,0,0.0050959086,0.0000000066,0,0,0,0.002914011,10264.528,2.134,212.2536,30.59,34261,13.5,83300,5.7,78,1.3,5.4,276.54848,51.4
"2078","Holmes",12.074699157,11.152453838,403.79787436,337.16491153,7466.7417181,1198.1108958,0.5,0.5,0.62,0.0007850408,0.0005221351,0,0,0.0000388715,0.0002408618,0,0,0.0019504971,0.0001994151,0.5,0.5,0.5,0.0047711223,0.0000000066,0,0.22,0,0.14484134,87512.78253,472.393,2138.8425,39,36944,12.9,107700,2.3,51.5,0.8,6.1,0,26.1
"2079","Huron",14.206450182,11.304455755,403.28338236,306.615324,7991.4836081,943.83581913,0.5,0.5,0.5,0.0006258283,0.000508169,0.004,0.008,0.0000739878,0.0001498246,0,0,0.0025102545,0.0046517997,0.5,0.5,0.5,0.0050842844,0.0000000066,0,0.29,0,0.033106598,290776.5828,1059.814449,4902.981218,1.56,40558,8.5,95100,5.1,81,3.2,5.9,24.5,33.6
"2080","Jackson",14.980807423,12.981386429,535.20637328,526.82304928,8087.346295,884.24077422,0.5,0.5,0.5,0.0012663637,0.0005128619,0.004,0.006,0.0000504133,0.00022555,0,0,0.0024467591,0.0005552477,0.5,0.5,0.5,0.0054252952,0.0000000066,0,0.3,0,0.008956109,10345.22272,240.5996122,254.9579796,9.2,30661,16.5,70400,7.7,73.5,3.7,5.4,316.31759,32.5
"2081","Jefferson",20.628016794,12.676681774,904.88496488,366.06476079,9875.9826935,1247.8729875,0.5,0.5,0.5,0.0014253638,0.0006034635,0.024,0.007,0.0001170209,0.0013219225,0,0,0.0045865783,0.0120336733,0.53,1.13,0.5,0.0040030488,0.0000000066,0,0.43,0,0.014911195,2312.287778,237.2446122,107.8494796,5.74,30853,15.1,65400,7.6,81.7,4.7,5.6,826,31.3
"2082","Knox",14.914109314,10.975109025,320.24220594,366.8372373,7864.1090559,1159.3030042,0.5,0.5,0.5,0.0005819063,0.0005094516,0,0,0.000039915,0.0002031995,0,0,0.0024459102,0.0034417621,0.5,0.56,0.5,0.0051380609,0.0000000066,0,0.13,0,0.044485204,186691.526,83.1425,3540.5119,23.24,38877,10.1,92100,6.1,81.8,2,6,198.06506,29.5
"2083","Lake",17.918420865,12.010148806,783.6245484,402.05360395,35420.507563,1209.2010663,0.5,0.5,0.5,0.0026769706,0.0005958783,0.003,0.01,0.0000797423,0.0006639636,0,0,0.0037363983,0.0176206699,0.5,0.5,0.5,0.0103930424,0.0000000077514407,0,0.23,0,0.000826846,1483.7595,85.211,51.7885,3.08,48763,5.1,127900,3.5,86.4,10.2,6,113.9,37.6
"2084","Lawrence",21.046330182,14.090820365,947.92757252,480.35403015,7745.3473512,797.91534002,0.5,0.5,0.5,0.005345331,0.0005546923,0.004,0.005,0.0000823439,0.0014209943,0,0,0.0036877274,0.0094713573,0.53,0.5,0.5,0.0095215928,0.0000000066,0,0.34,0,0.004120834,4069.228525,0.187,87.9657,1.58,29127,18.9,69400,8.5,75.6,2,5.4,0,58
"2085","Licking",16.428999572,12.395845811,315.02154975,394.68470259,8678.5337263,1156.891557,0.5,0.77,0.63,0.0013342929,0.0005133693,0.013,0.004,0.000063826,0.00079357,0,0,0.0045809459,0.0117994734,0.5,0.5,0.5,0.0054273207,0.0000000066,0,0.42,0,0.032324534,216775.0642,1159.876,3699.3271,19.89,44124,7.5,110700,3.8,84.7,4.1,5.9,214.8,40.4
"2086","Logan",15.146163097,11.478913328,465.63565145,271.5041472,8148.0872273,966.92994306,0.5,1.14,0.5,0.0012319533,0.0005047339,0.012,0.005,0.0000371591,0.0000921685,0,0,0.0029057743,0.0080475373,0.5,0.5,0.5,0.0086320571,0.0000000066,0,0.16,0,0.025313049,285797.2042,51.59,4664.227,25.97,41479,9.3,88300,3.7,83.6,2.1,5.7,129.3,31.2
"2087","Lorain",16.447257971,11.944159461,543.76162087,289.3263706,10449.387406,1047.1022486,0.5,0.5,0.5,0.0027029751,0.0005262683,0.003,0.008,0.0000832473,0.0014745279,0,0,0.0049130253,0.0174249172,0.5,0.5,0.5,0.0066261913,0.0000000065554053,0,0.3,0,0.019826223,143819.8323,140.077,1124.7869,1.18,45042,9,115100,4.3,82.8,8.4,5.9,184.89999,33.2
"2088","Lucas",18.265298837,13.930355498,528.37666877,335.07447175,10893.464813,370.74896489,0.5,0.5,0.5,0.0014570313,0.0005664228,0.004,0.01,0.000081453,0.0010321121,0,0,0.0087213888,0.0219933055,0.5,0.5,0.5,0.0064249123,0.0000000065744187,0,0.4,0,0.004979505,125700.4956,741.9673367,2356.367339,2.78,38004,13.9,90700,6.3,82.9,12.1,5.7,299,15.5
"2089","Madison",15.086663746,11.120291075,423.10288492,317.54597705,9454.6959009,1349.1012868,0.5,0.5,0.5,0.0010641143,0.0005168821,0,0,0.0000496806,0.0001982646,0,0,0.0028873235,0.0051724255,0.5,0.5,0.5,0.0062670606,0.0000000066,0,0.13,0,0.015008956,394726.7441,530.1767245,6609.560759,16.02,44212,7.8,104300,3.1,79,2.5,5.7,236.14785,57.5
"2090","Mahoning",21.601040997,12.63493822,892.49103901,387.47465664,9774.8996081,1365.8585217,0.5,0.5,5.39,0.0044709462,0.0005848837,0.009,0.013,0.0001698536,0.0014602866,0,0,0.0059401836,0.0184568377,0.5,0.5,0.5,0.0044737849,0.000000007184766,0,0.21,0,0.035846196,52037.43108,56.5735,988.219,1.56,35248,12.5,79700,6.3,82.4,7.4,5.7,610.5,29.7
"2091","Marion",16.684211723,12.272921844,396.07596672,302.32085335,7933.33388,1019.6736837,0.5,0.5,0.5,0.0010223174,0.0005308314,0.003,0.01,0.0000489398,0.0007277432,0,0.1,0.0045006424,0.0123094915,0.5,0.5,0.5,0.0057528947,0.0000000066,0.28,0.4,0.1,0.028002443,304250.7734,82.06,4016.7152,13.75,38709,9.7,78500,4.5,80.3,4.5,5.9,208.3,22.1
"2092","Medina",15.700265223,11.362283976,655.21000606,195.27475441,9066.9631692,1178.7537234,0.5,0.5,0.5,0.0028132548,0.0005175277,0.003,0,0.000065416,0.0005653194,0,0,0.0038309194,0.0113794494,0.5,0.5,0.5,0.0049540015,0.0000000066,0,0.41,0,0.033350518,80640.17501,151.4955,1141.327,25.71,55811,4.6,144400,3.3,88.8,6.4,6.4,102.4,53.4
"2093","Meigs",14.695926283,13.096014708,470.51328664,536.78213308,8796.0165493,639.05602466,0.5,0.5,0.5,0.0007619892,0.0005698492,0,0.005,0.0000734068,0.0002745069,0,0,0.0023768861,0.0001193174,1.3,0.5,0.5,0.0069581483,0.0000000066,0,0.23,0,0.011488014,10465.72769,76.167,221.931,3.07,27287,19.8,59600,10,73.2,1.8,5.5,314.41859,51.7
"2094","Mercer",12.958013927,10.647058521,469.96013407,132.5116633,6691.7133553,479.4137206,0.5,0.5,0.5,0.0007374075,0.0005034002,0.003,0.003,0.0000348681,0.0001074369,0,0,0.0034993782,0.0016665633,0.5,0.5,0.5,0.0075055162,0.0000000066,0,0.26,0,0.157497914,353820.3763,115.214,6003.578,24.07,42742,6.4,94000,3.2,84,1.5,6,154.39999,34.1
"2095","Miami",15.778212486,10.984870431,512.54723695,242.74926392,10302.976844,979.55842079,0.5,0.5,0.5,0.0012283859,0.0005106683,0.006,0.005,0.0000492019,0.0011173819,0,0,0.0042827023,0.0072672911,0.5,0.73,0.5,0.0060920978,0.0000000066,0,0.49,0,0.036426006,292547.0369,38.753,5199.0204,19.68,44109,6.7,109600,3.1,82.7,3.2,5.9,182,37.4
"2096","Monroe",15.372962025,11.619679558,522.51156066,488.76016269,7789.6230259,912.41218112,0.5,0.5,0.5,0.0005113291,0.0010402614,0.003,0.01,0.0000450545,0.000165087,0,0,0.001978191,0.0000488698,0.5,0.5,0.5,0.0044447091,0.0000000066,0,0.35,0,0.029609829,2465.285513,11.1835,73.06397778,7.19,30467,13.9,62500,6.8,78.8,0.9,5.6,285.03748,38.5
"2097","Montgomery",23.331792129,12.96776422,595.34483429,275.36697139,9121.9057393,1160.8285449,0.5,0.5,0.5,0.0029389724,0.0005305628,0.004,0.01,0.0000878922,0.0010612483,0,0,0.0090193795,0.0220580755,0.44,0.5,0.5,0.0070316472,0.0000000066,0,0.61,0,0.014260833,139833.9435,17.0775,2384.0181,1.85,40156,11.3,95900,5.3,83.5,9.7,5.6,294.24445,18.6
"2098","Morgan",15.71888586,12.692634232,332.77930616,650.76219059,8802.124257,973.31649353,0.5,0.5,0.5,0.002084976,0.0005190571,0,0,0.0000726891,0.0003875583,0,0,0.0022148294,0.00012529,0.79,0.74,0.5,0.0106087322,0.0000000066,0,0.24,0,0.02483792,10496.03044,76.7995,271.6174,34.87,28868,18.4,66800,8.4,80.6,1.7,5.4,319.67082,47
"2099","Morrow",16.552068058,11.868776596,339.40488277,342.55706379,8151.7692976,1093.2863792,0.5,0.5,0.5,0.0005631257,0.0005078872,0,0,0.0000348588,0.000203917,0,0,0.0019027585,0.0000636059,0.5,0.5,0.5,0.0053393974,0.0000000066,0,0.12,0,0.03595944,215367.2516,1481.795173,3621.516078,40.73,40882,9,97400,4.3,78.6,0.7,6,0,67
"2100","Muskingum",12.886799874,11.817275526,327.99331713,478.50259353,8016.0847753,1140.9288139,0.5,0.5,0.53,0.0036204454,0.000519784,0.005,0.002,0.000053272,0.0007344136,0,0,0.0041492649,0.0092261157,0.5,0.5,0.5,0.0049544684,0.0000000066,0,0.25,0,0.032521205,54790.32615,481.1057245,1046.138059,7.37,35185,12.9,83300,5.8,80.6,3.3,5.4,571.09998,20.9
"2101","Noble",14.263702742,11.850097508,471.95483413,427.91982516,8528.0906412,1081.4681912,0.5,0.5,0.5,0.0030030934,0.0005459089,0.003,0.001,0.0000422319,0.0003920688,0,0,0.0019708173,0.0000772751,0.5,0.5,0.5,0.0047533758,0.0000000066,0,0.3,0,0.010523771,4202.501793,471.9358495,211.739737,12.35,32940,11.4,63700,6,78.6,1.5,5.6,257.6575,45.3
"2102","Ottawa",17.161975882,11.456564999,514.34460279,375.10936342,8856.1026197,545.91378575,0.5,0.5,1.05,0.0006863573,0.00051588,0.004,0.009,0.0000430226,0.0001057441,0,0,0.0021746093,0.0054724865,0.5,0.5,0.5,0.0052439434,0.000000006325,0,0.32,0,0.006339512,137951.7347,52.9485,1326.1115,15.73,44224,5.9,113000,4.1,84.2,3.5,5.5,35.299999,43.8
"2103","Paulding",13.151391022,12.222639698,416.59040474,101.97638311,6243.0041299,316.58507461,0.5,0.5,1.32,0.0011433904,0.0005168837,0.005,0.005,0.0000582544,0.0006847216,0,0,0.0034989676,0.0001164939,0.5,0.5,0.5,0.0065902172,0.00000021066067,0,0.24,0,0.009209388,327179.1053,152.966,4142.6782,31.85,40327,7.7,73800,3.3,81.6,0.9,5.9,314.15954,52.9
"2104","Perry",13.791176974,13.04378081,335.52049765,675.69725895,8168.3605233,1045.5088569,0.5,0.5,0.5,0.000639708,0.0005066049,0.004,0.002,0.0000412065,0.0001095397,0,0,0.0023454293,0.0005181537,0.5,0.5,0.5,0.0053242272,0.0000000066,0,0.73,0,0.020874234,63771.47001,11.5445,1362.3225,13.44,34383,11.8,72500,5.9,78.9,2.6,5.6,248.9751,58.4
"2105","Pickaway",15.692025074,12.492578271,439.71581623,410.65740712,8832.7967958,1242.9160225,0.5,0.5,0.78,0.0016576111,0.0005504989,0.005,0.005,0.000067078,0.0003959397,0,0,0.0040372781,0.0085355377,0.5,0.5,0.5,0.0056598119,0.0000000066,0,0.15,0,0.039396249,406155.23,370.3996122,7013.03848,16.36,42832,9.5,112400,4.1,77.2,1.8,5.8,228.5,55.4
"2106","Pike",12.780091839,12.281889126,567.45648514,423.40305773,7648.690032,926.64417446,0.5,0.5,0.5,0.0004389746,0.0005056284,0.003,0.006,0.0000513396,0.0002117922,0,0.1,0.0023268339,0.0005867309,0.5,0.5,0.5,0.0053252116,0.0000000066,0,0.1,0.1,0.012121571,28492.37239,24.8035,478.4001,7.86,31649,18.6,77400,9.5,70.1,2.6,5.3,283.24085,34.7
"2107","Portage",18.953957214,13.30244149,795.29703611,455.72670844,10791.372894,1381.5825318,0.5,0.5,0.5,0.0017710426,0.0005439627,0.003,0.006,0.0000691291,0.0008496325,0,0.1,0.0041233152,0.0127844601,0.5,0.5,0.5,0.0050135004,0.0000000066020187,0,0.26,0.1,0.021451214,67403.00388,680.705,1379.3071,21.42,44347,9.3,123000,4.5,85.9,8.7,5.8,209.73334,49.6
"2108","Preble",16.910738807,11.951178091,621.21694693,202.3824592,8503.9897787,840.03712065,0.5,0.5,0.5,0.0009016252,0.000510852,0.005,0.01,0.0000485448,0.0003728095,0,0,0.0031979469,0.0008224774,0.5,0.5,0.5,0.0061871039,0.0000000066,0,0.14,0,0.0294153,298938.9697,273.2476122,5188.40518,24.92,42093,6.1,93500,4.3,81.7,1.4,5.9,0,54.1
