"","County","PCT_HARVEST_ACRES","pct_irrigated_acres","farms_per_acres","pct_manure_acres","PCT_NEMATODE_ACRES","PCT_DISEASE_ACRES","PCT_DEFOLIATE_ACRES","PCT_AU","Herbicides","Fungicides","Insecticides","MEAN_AS","MEAN_SE","MEAN_HG","MEAN_PB","MEAN_ZN","MEAN_CU","MEAN_NA__PCT","MEAN_MG_PCT","MEAN_TI_PCT","MEAN_CA_PCT","MEAN_FE_PCT","MEAN_AL_PCT","MEAN_P_PCT","Facilities_per_pop","RADON_ZONE"
"390","Banks",0.049059039,0.02031711,0.000153664,0.073825737,0,0.0000734917,0,0.038482657,1151.647921,20.23977273,258.6078591,1.368,0.211,0.371,19.548,35.463,12.458,0.348,0.34,0.766,1.015,3.394,4.78,0.023,0.000208016,2
"391","Barrow",0.052495932,0.003128071,0.0000863578,0.02302874,0,0.00155444,0,0.02789139,333.018321,17.69922478,128.2012838,1.165,0.177,0.081,28.325,34.571,10.33,0.326,0.249,0.634,0.498,2.624,4.655,0.024,0.000325069,2
"392","Bartow",0.058373971,0.03132578,0.0000664738,0.010226995,0,0.000427094,0.000797686,0.001308708,6552.17545,117.75375,1576.4289,7.472,0.242,0.06,28.817,52.876,11.859,0.242,0.283,0.557,0.388,2.905,3.495,0.025,0.000749813,2
"393","Ben Hill",0.162031797,0.193321163,0.000233732,0.002097029,0.013931672,0.019621206,0.019608905,0.010017658,12216.24531,94.61352273,2103.169859,3.282,0.272,0.021,18.871,17.386,4.426,0.011,0.035,0.393,0.041,1.088,2.234,0.029,0.000972318,3
"394","Berrien",0.157321748,0.186368179,0.000375453,0.00739643,0.024052902,0.041439802,0.048580241,0.003774552,8555.028383,79.335,1572.2488,1.484,0.151,0.014,10.451,7.795,1.785,0.004,0.013,0.317,0.018,0.333,0.778,0.01,0.000431167,3
"395","Bibb",0.035649718,0.012542625,0.0000796163,0.006007967,0,0.000786976,0,0.21116513,1269.86265,63.285,401.6598,2.134,0.212,0.043,38.992,37.22,14.01,0.483,0.191,0.628,0.459,2.288,4.325,0.037,0.000409391,3
"396","Bleckley",0.164078899,0.1488703,0.000213904,0.007971502,0.038017934,0.015336942,0.026367277,0.216831461,3505.61635,54.7875,761.1367,2.645,0.257,0.059,21.624,21.541,6.491,0.016,0.039,0.435,0.045,1.021,2.123,0.022,0.000428596,3
"397","Brantley",0.016713882,0.014147082,0.000101275,0.001815967,0.000611143,0.002336312,0.000520344,0.00842606,2351.212283,7.38,411.2334,2.426,0.2,0.063,17.585,9.87,2.267,0.016,0.022,0.407,0.027,0.293,0.947,0.011,0.000136715,3
"398","Brooks",0.241891335,0.257799787,0.000269954,0.007389206,0.045364827,0.04708186,0.06305937,0.018604017,9765.93765,129.54375,1934.0748,2.046,0.174,0.012,12.746,7.892,2.157,0.003,0.028,0.363,0.052,0.55,1.291,0.021,0.000303951,3
"399","Bryan",0.013256617,0,0.0000171896,0.000350668,0.005875129,0.001767091,0.001237651,0.023579805,1814.093183,33.04695206,461.5361247,1.918,0.158,0.035,21.657,12.461,2.669,0.088,0.039,0.488,0.121,0.577,1.038,0.017,0.000128112,3
"400","Bulloch",0.210596347,0.132577957,0.000233636,0.00179423,0.027879751,0.030368083,0.063018081,0.009145964,30415.6091,639.8625,7776.2057,1.334,0.14,0.017,18.088,7.792,1.842,0.022,0.016,0.375,0.025,0.523,0.821,0.012,0.000267938,3
"401","Burke",0.120068803,0.094056141,0.000127247,0.006132184,0.032163559,0.011018096,0.029227521,0.011618304,20120.9271,429.5625,5053.1893,2.583,0.263,0.033,21.809,22.53,6.176,0.015,0.03,0.669,0.052,1.175,1.831,0.029,0.000404622,3
"402","Butts",0.025985474,0.006192108,0.0000904558,0.002121599,0,0.000937451,0,0.05229944,215.6626015,13.25034091,73.24328636,1.905,0.145,0.05,27.205,43.555,8.732,0.228,0.177,0.682,0.233,2.904,3.67,0.035,0.000102449,2
"403","Calhoun",0.305469108,0.424520401,0.000192854,0.028636007,0.045056115,0.088585931,0.099347163,0.06055248,9819.631402,221.7690909,1962.349286,3.277,0.24,0.023,15.601,18.99,5.803,0.006,0.033,0.31,0.047,0.99,2.185,0.02,0.000316456,3
"404","Camden",0.000413328,0.00342044,0.0000179708,0,0,0,0,0.041692891,206.3168082,4.628476027,40.90271233,1.491,0.141,1.052,18.369,10.088,1.937,0.094,0.041,0.494,0.14,0.566,0.823,0.011,0.000343532,3
"405","Candler",0.122018307,0.12596208,0.000307715,0.007397713,0.014990103,0.026130632,0.035500231,0.001683546,3380.7324,66.675,800.3753,1.993,0.211,0.025,19.421,13.295,3.111,0.02,0.03,0.396,0.027,0.765,1.772,0.019,0.000208834,3
"406","Carroll",0.043432929,0.0132082,0.0000961386,0.0336423,0.000588864,0.00119553,0,0.039588474,638.8479933,28.77056196,183.0161344,1.25,0.14,0.031,16.856,44.337,8.79,0.216,0.2,0.755,0.315,3.329,2.515,0.008,0.000446899,2
"407","Catoosa",0.066079168,0.002411088,0.0000384237,0.031632316,0,0,0,0.120743473,352.6161838,12.07104296,92.14085736,7.055,0.288,0.348,55.36,56.437,14.717,0.156,0.338,0.322,0.85,2.896,4.125,0.035,0.000187681,2
"408","Charlton",0.003318694,0.005170616,0.0000299341,0.002518455,0.000211534,0.000111754,0.000239473,0.005087561,559.174,NA,85.68,0.897,0.196,0.01,12.584,2.647,1.328,0.009,0.009,0.402,0.019,0.152,0.259,0.005,0.000583544,3
"409","Chatham",0.001796574,0.00268374,0.0000395394,0.00084252,0.00000741,0.0000395394,0,0.003793351,203.6991,NA,31.212,3.773,0.265,0.035,24.595,22.297,4.698,0.311,0.165,0.618,0.443,1.277,2.557,0.034,0.000349066,3
"410","Chattahoochee Cou",0.000373253,0,0,0.000223952,0,0,0,0.074450598,NA,NA,NA,3.249,0.163,0.133,21.483,10.607,2.992,0.042,0.041,0.617,0.063,1.019,1.167,0.024,0,3
"411","Chattooga",0.054302544,0.009812032,0.0000498326,0.00560118,0,0,0.006278903,0.004844759,3681.14715,36.99375,802.2892,4.891,0.396,0.043,18.092,36.372,9.018,0.065,0.124,0.2,0.127,1.523,1.98,0.017,0.000196309,3
"412","Cherokee",0.014534465,0.002260997,0.0000972085,0.008320324,0,0.000925281,0,0.01632528,97.75803293,NA,14.97907317,1.202,0.124,0.034,24.257,57.2,8.981,0.282,0.349,0.86,0.665,4.25,3.179,0.02,0.00016913,2
"413","Clarke",0.026977861,0.012754576,0.000180368,0.02111591,0,0.000206135,0.000283435,0.240454663,446.6795,27.31875,173.596,2.233,0.404,0.149,45.6,48.087,18.408,0.167,0.19,0.872,0.139,2.955,6.048,0.039,0.000325158,2
"414","Clay",0.137967187,0.164840546,0.0000720079,0.00245499,0.035744735,0.04369441,0.029271222,0.079169153,3604.009916,126.8025,806.6,3.143,0.261,0.017,17.284,24.995,4.363,0.007,0.025,0.431,0.027,1.334,1.223,0.024,0.000297885,3
"415","Clayton",0.007234197,0,0.0000541482,0.006995945,0,0,0,0.100270845,NA,NA,NA,1.04,0.13,0.038,34.951,26.084,7.475,0.422,0.159,0.525,0.415,1.716,4.666,0.023,0.000198717,2
"416","Clinch",0.002639019,0.009699152,0.0000398128,0.000331773,0.000356419,0.000674921,0.000235085,0.011010459,926.6312,NA,141.984,1.774,0.105,0.012,10.757,2.311,1.493,0.004,0.004,0.292,0.005,0.041,0.169,0.005,0.000581564,3
"417","Cobb",0.004535427,0.003519492,0.0000997794,0.001927557,0,0.0000680314,0.0000453543,0.015825528,195.5160659,NA,29.95814634,0.769,0.167,0.042,14.83,51.515,13.343,0.442,0.4,0.663,0.759,3.112,4.078,0.016,0.000159605,1
"418","Coffee",0.184496918,0.212139692,0.000311147,0.017647193,0.064692546,0.028376562,0.057951038,0.059868049,11268.0343,43.83,1925.3723,2.518,0.2,0.015,17.916,12.883,2.781,0.015,0.021,0.409,0.028,0.851,1.215,0.019,0.000748403,3
"419","Colquitt",0.329987759,0.312289439,0.000384624,0.013459033,0.066332203,0.068676444,0.10534487,0.053133567,6138.89715,68.3925,1198.0595,3.359,0.239,0.018,16.288,13.694,3.156,0.004,0.025,0.398,0.029,0.756,1.605,0.021,0.00049937,3
"420","Columbia",0.009442621,0.003507985,0.0000812269,0.000865404,0.0027211,0.00013707,0.002700793,0.323348983,230.0865741,4.628476027,44.54485867,1.316,0.225,0.029,30.649,37.86,5.137,0.521,0.132,0.688,0.477,2.587,2.915,0.038,0.000257593,3
"421","Cook",0.231266347,0.245657266,0.000408681,0.017445974,0.024467241,0.036881753,0.045383651,0.025567864,3254.808566,27.81,571.1347,1.698,0.164,0.012,11.003,6.925,1.625,0.003,0.014,0.323,0.015,0.339,0.738,0.01,0.000824298,3
"422","Coweta",0.027246878,0.010048096,0.00012963,0.002988503,0.000665248,0.000900405,0,0.097166311,374.0637,13.57125,84.386,1.476,0.186,0.04,24.043,42.396,8.25,0.367,0.219,0.724,0.453,3.435,4.138,0.022,0.000235386,2
"423","Crawford",0.050744754,0.066199839,0.000124445,0.005217108,0.004544168,0.027669819,0.004116251,0.018345769,664.1918694,35.32818182,200.3165727,2.302,0.164,0.023,23.244,25.955,7.925,0.651,0.141,0.595,0.507,2.067,3.421,0.038,0.000160064,0
"424","Crisp",0.34479463,0.272020581,0.000238931,0.003583971,0.022942968,0.079991999,0.089632601,0.004651791,3176.0526,77.26125,747.9574,3.501,0.269,0.029,19.523,19.111,5.754,0.01,0.036,0.405,0.042,1.066,2.187,0.027,0.001272959,3
"425","Dade",0.044292963,0.003561739,0.0000717731,0.026206147,0,0,0,0.367803309,283.4751674,2.814090909,62.96743271,4.49,0.248,0.036,211.951,44.367,8.301,0.077,0.2,0.207,1.268,1.459,2.119,0.022,0.000263957,3
"426","Dawson",0.014644101,0,0.0000657341,0.014877822,0,0.0000876455,0,0.119633431,531.393103,5.628181818,120.4865727,0.675,0.136,0.057,24.675,36.679,10.467,0.148,0.234,0.782,0.27,2.846,2.981,0.099,0.000125008,2
"427","Decatur",0.190987267,0.244409542,0.000270797,0.009866547,0.0502379,0.033079887,0.052639972,0.043199911,12503.00241,167.2226136,2299.835146,1.724,0.158,0.019,13.226,14.46,3.583,0.012,0.039,0.339,0.065,0.508,1.242,0.022,0.000672805,3
"428","DeKalb",0.000657506,0.000224936,0.0000461408,0.001966366,0,0,0,0.022679868,NA,NA,NA,1.376,0.144,0.037,41.781,31.332,6.483,0.495,0.308,0.399,0.425,1.558,5.367,0.03,0.000181719,1
"429","Dodge",0.092631467,0.153638432,0.000170792,0.001372548,0.008784929,0.012418144,0.0438998,0.114246196,4711.92605,75.4275,989.679,1.98,0.355,0.052,32.052,26.226,7.783,0.036,0.058,0.485,0.043,1.27,3.727,0.028,0.0000521621,3
"430","Dooly",0.418133138,0.308372107,0.000295131,0.003537632,0.072192875,0.076198781,0.162168352,0.188953717,6445.837066,376.3425,2119.2677,3.86,0.255,0.033,17.375,19.491,5.714,0.007,0.033,0.394,0.045,1.175,1.971,0.022,0.000867679,3
"431","Dougherty",0.117859864,0.279358042,0.000154084,0.017510733,0.011210741,0.068389725,0.01249944,0.018271416,3447.075484,12.07104296,566.164711,2.762,0.261,0.033,19.538,27.305,5.1,0.018,0.037,0.347,0.103,0.99,2.087,0.021,0.000364337,3
"432","Douglas",0.012756854,0.009589097,0.000124838,0.002730825,0,0.001002603,0,0.072546185,190.3404082,4.628476027,38.45471233,0.827,0.136,0.05,19.659,35.802,7.894,0.148,0.177,0.559,0.142,2.416,3.194,0.011,0.000206132,2
"433","Early",0.216529142,0.255141447,0.000217909,0.002657282,0.05828164,0.033676056,0.089905718,0.017895251,15386.25115,350.4825,3262.9174,3.243,0.317,0.035,15.755,23.85,7.206,0.005,0.037,0.362,0.048,1.158,2.882,0.024,0.000566618,3
"434","Echols",0.030266011,0.045022131,0.0000594106,0,0.013991207,0.003817134,0.000490138,0.139553437,1406.012102,2.814090909,234.9692864,1.41,0.109,0.011,8.941,2.712,1.156,0.012,0.007,0.296,0.02,0.067,0.231,0.011,0,3
"435","Effingham",0.03875668,0.028730945,0.0000776687,0.001654991,0.005420628,0.0000194172,0.000388344,0.035425833,9144.304033,47.38875,1638.8295,1.524,0.164,0.042,15.523,10.923,2.358,0.063,0.028,0.444,0.059,0.465,1.029,0.02,0.000133209,3
"436","Elbert",0.053373805,0.004726631,0.000058405,0.005410804,0.01101351,0.000536074,0.01101351,0.043444129,529.677181,5.3625,91.79536585,2.133,0.156,0.085,31.387,46.047,14.629,0.601,0.384,0.726,1.223,3.524,5.498,0.04,0.000146263,2
"437","Emanuel",0.083476834,0.051922631,0.0000837462,0.0024558,0.009266402,0.007043733,0.021022554,0.020530343,5969.0074,57.70125,1144.0082,1.755,0.155,0.024,18.047,11.139,3.015,0.022,0.02,0.4,0.029,0.68,1.261,0.018,0.000366351,3
"438","Evans",0.100390291,0.09441219,0.000317717,0.020935895,0.023193359,0.014706964,0.024196677,0.077774199,3268.481,45.59625,749.3238,1.097,0.12,0.047,14.113,6.475,1.453,0.009,0.012,0.403,0.014,0.404,0.62,0.009,0.000381134,3
"439","Fannin",0.009332767,0.003416958,0.0000399177,0.002327204,0,0.002051772,0.001916051,0.219829382,195.5160659,NA,29.95814634,2.07,0.117,0.024,15.773,46.758,6.826,0.16,0.255,0.561,0.166,2.422,2.753,0.011,0.00010102,2
"440","Fayette",0.02010665,0.008116374,0.000148996,0.000297993,0,0.00201537,0.000941029,0.120522046,133.0285411,4.628476027,29.5657855,1.876,0.188,0.047,29.25,34.37,9.542,0.404,0.165,0.699,0.42,2.634,4.629,0.024,0.00020819,2
"441","Floyd",0.04929563,0.03347956,0.0000602747,0.012760145,0,0.000387265,0.001446592,0.013548462,6204.082016,41.90625,1175.215,17.35,0.795,0.091,53.644,90.514,14.896,0.062,0.216,0.288,0.211,2.555,3.57,0.029,0.000507922,2
"442","Forsyth",0.028670362,0.008034523,0.000113696,0.034791001,0.002065479,0.0000884303,0,0.081885618,166.8990494,9.256952055,44.15249783,1.102,0.175,0.057,25.57,33.233,10.056,0.15,0.219,0.772,0.252,2.599,2.744,0.084,0.000172752,2
"443","Franklin",0.085460309,0.021950201,0.000211172,0.12821686,0,0,0,0.050358299,1323.731383,61.2,412.4352,1.529,0.144,0.251,24.674,35.811,9.95,0.305,0.244,0.553,0.578,2.952,4.943,0.019,0.00019719,2
"444","Fulton",0.008472882,0.009194787,0.0000906034,0.000498221,0,0.000751132,0.000175362,0.025748932,19.9705,NA,3.06,1.214,0.147,0.037,22.409,33.077,8.283,0.252,0.18,0.464,0.221,1.926,3.599,0.021,0.000513477,1
"445","Gilmer",0.014020998,0.000897344,0.0000253283,0.016506785,0.000010855,0.000398015,0.000868397,0.023739156,716.94095,NA,109.854,1.227,0.131,0.02,15.872,44.471,8.036,0.14,0.232,0.656,0.133,2.458,2.852,0.017,0.000383697,2
"446","Glascock",0.041709934,0,0.0000216338,0.0000324507,0,0.002779941,0,0.117932038,699.6914076,48.67920455,274.1164318,2.245,0.194,0.027,18.182,20.906,3.627,0.068,0.028,0.552,0.048,1.47,1.19,0.02,0,3
"447","Glynn",0.000731625,0.000782358,0.0000213613,0,0,0,0,0.006271957,195.5160659,NA,29.95814634,3.559,0.364,2.97,32.001,56.002,4.74,0.169,0.172,0.509,0.278,1.097,2.275,0.038,0.000725195,3
"448","Gordon",0.093009797,0.030088196,0.000104746,0.036403487,0,0,0,0.065252436,14922.62186,198.5054281,3595.532737,5.221,0.288,0.152,27.066,47.006,9.218,0.191,0.268,0.379,0.219,2.707,3.558,0.031,0.001133684,3
"449","Grady",0.152438279,0.098201873,0.00028851,0.010345614,0.034543082,0.031209948,0.03226216,0.039092507,23121.1421,71.23875,3861.517,1.825,0.179,0.019,10.36,10.167,2.218,0.009,0.035,0.306,0.047,0.664,1.277,0.025,0.000464939,3
"450","Greene",0.031850784,0.013296481,0.0000230775,0.010496412,0,0,0.000180774,0.006448474,362.4151152,9.256952055,74.11064417,1.232,0.131,0.05,30.971,30.74,9.899,0.655,0.272,0.55,0.831,2.495,5.383,0.03,0.000555324,2
"451","Gwinnett",0.005856871,0.002114484,0.000103756,0.002794268,0,0.000168157,0.000429337,0.023636614,144.4971597,7.442566936,50.96199869,1.559,0.165,0.028,18.979,31.19,8.218,0.413,0.337,0.427,0.648,2.203,3.593,0.016,0.000168239,1
"452","Habersham",0.034954782,0.009373881,0.00012312,0.051061067,0,0.000481286,0.0000671562,0.013709039,204.3197582,4.628476027,40.59671233,1.778,0.16,0.364,28.074,48.803,11.865,0.268,0.254,0.824,0.343,3.207,4.539,0.039,0.000417804,2
"453","Hall",0.032281012,0.005945065,0.000105577,0.049792196,0.000691273,0.000935629,0.00043687,0.024218917,538.53965,4.99125,92.536,1.298,0.471,0.361,21.03,45.956,13.067,0.256,0.334,0.697,0.429,3,3.892,0.044,0.000430796,2
"454","Hancock",0.011390102,0.00316573,0.0000195818,0.002666393,0,0,0,0.039775444,266.3251151,9.256952055,59.131571,1.634,0.174,0.038,22.469,41.575,7.023,0.491,0.136,0.644,0.393,2.381,3.481,0.022,0,3
"455","Haralson",0.0260619,0.00137952,0.0000496627,0.015748605,0,0,0.00028694,0.055760532,601.520843,10.25665785,140.5215777,2.405,0.134,0.042,18.536,42.05,9.468,0.252,0.254,0.605,0.264,2.455,2.551,0.011,0.000389257,2
"456","Harris",0.015762771,0.020150313,0.0000859007,0.003690425,0,0.0000792929,0.000105724,0.001864083,294.2652911,13.88542808,72.83013699,1.256,0.215,0.066,30.061,43.58,9.485,0.301,0.205,0.833,0.482,3.487,4.012,0.032,0.000042203,2
"457","Hart",0.10017135,0.024075491,0.000127964,0.07240928,0,0.000783017,0.000731222,0.154243623,4298.109665,199.60125,1538.285166,2.74,0.19,0.174,20.604,42.551,10.1,0.204,0.188,0.61,0.266,2.44,3.947,0.026,0.000347871,2
"458","Heard",0.015428831,0.001619171,0.000015569,0.025450047,0,0.0000207586,0,0.251058316,283.4751674,2.814090909,62.96743271,1.137,0.183,0.03,21.438,31.15,6.468,0.194,0.14,0.513,0.331,2.859,3.314,0.014,0.00027243,2
"459","Henry",0.031463804,0.009028869,0.000182985,0.009226301,0.000288924,0.003144454,0.002990362,0.03397802,262.6994515,21.12909091,96.54328636,1.803,0.194,0.033,28.404,37.641,8.761,0.204,0.166,0.657,0.166,2.242,4.045,0.045,0.000167587,2
"460","Houston",0.128231709,0.07156162,0.000193343,0.01398652,0.029412829,0.038129723,0.048475634,0.066506223,6697.50855,314.92875,2057.314,5.366,0.283,0.037,24.607,30.908,8.157,0.02,0.053,0.56,0.049,1.61,2.787,0.029,0.000243759,3
"461","Irwin",0.298297804,0.32176998,0.000443684,0.005940197,0.046591128,0.042481667,0.101319335,0.050757337,21757.6497,115.995,3710.5581,2.565,0.267,0.02,17.478,17.529,4.206,0.008,0.034,0.385,0.047,0.967,1.924,0.033,0.000402779,3
"462","Jackson",0.069765853,0.024808674,0.00017766,0.062941873,0,0,0,0.191915167,537.9519046,38.71977273,201.7918591,1.181,0.224,0.482,26.513,43.235,12.321,0.391,0.324,0.647,0.718,3.2,4.689,0.019,0.000528986,2
"463","Jasper",0.023923925,0.009511015,0.0000292775,0.010736489,0,0.0000125475,0,0.060075569,272.7820823,9.256952055,59.131571,1.255,0.113,0.029,28.253,41.271,9.029,0.47,0.245,0.715,0.637,3.893,3.813,0.025,0.000525118,2
"464","Jeff Davis",0.106377825,0.083225881,0.000149067,0.020384891,0.007588434,0.00165371,0.051996378,0.026084985,2173.416902,28.55409091,404.2172864,1.489,0.173,0.013,14.565,10.441,2.447,0.027,0.021,0.358,0.033,0.51,1.09,0.015,0.000236518,3
"465","Jefferson",0.152426071,0.180235124,0.000253748,0.014507917,0.013091647,0.013779128,0.037041365,0.087377366,25290.22285,673.2975,6434.371,2.337,0.277,0.033,20.097,22.168,4.588,0.014,0.031,0.523,0.033,1.083,1.525,0.03,0.000810842,3
"466","Jenkins",0.119950525,0.131942474,0.000119698,0.003103277,0.025708434,0.013122429,0.049328806,0.062614436,4367.0099,99.3525,1028.5993,1.546,0.234,0.028,19.528,15.155,4.132,0.03,0.031,0.423,0.04,0.906,1.964,0.019,0.002099125,3
"467","Johnson",0.081632112,0.080525945,0.0000866583,0.002727188,0.000999119,0,0,0.00666888,5788.1402,263.86875,1890.992,1.24,0.117,0.036,16.274,15.352,3.543,0.027,0.023,0.409,0.037,0.77,1.211,0.015,0.000116822,3
"468","Jones",0.017810738,0.015068192,0.0000316144,0.002876906,0,0.0000237108,0,0.039844362,132.3285411,4.628476027,29.5657855,1.746,0.214,0.03,28.679,32.723,9.994,0.526,0.211,0.676,0.593,3.088,4.385,0.021,0.000042303,3
"469","Lamar",0.097732992,0.060770897,0.000126151,0.02550763,0.040368158,0.000117741,0.052058103,0.173987659,789.7506329,92.6475,306.9590732,2.329,0.185,0.04,39.664,59.409,8.943,0.284,0.152,0.959,0.266,2.799,3.868,0.078,0.000251383,2
"470","Lanier",0.13619389,0.205995409,0.000101649,0.001642021,0.021659035,0.005023802,0.053350035,0.265513775,2630.025583,16.72695206,473.2865247,1.399,0.111,0.012,9.923,4.984,1.606,0.004,0.008,0.299,0.01,0.156,0.402,0.008,0,3
"471","Laurens",0.071524783,0.06007868,0.000103084,0.001760058,0.002552275,0.003758735,0.01068443,0.011797643,17103.49245,479.6175,4424.9675,1.425,0.172,0.024,19.152,18.551,4.49,0.024,0.029,0.458,0.042,0.746,1.541,0.022,0.000423408,3
"472","Lee",0.199722556,0.434716928,0.000215809,0.002207294,0.021434146,0.040036877,0.044788991,0.015081279,10287.34095,195.34125,2068.784,3.829,0.256,0.029,16.523,22.105,5.453,0.006,0.032,0.348,0.068,1.022,2.143,0.022,0.000323141,3
"473","Liberty",0.001252552,0.001794546,0.0000103731,0.0000907646,0,0.000333236,0.000622386,0.03903913,381.2332003,2.814090909,77.94650588,2.336,0.232,0.029,20.547,14.776,2.671,0.115,0.084,0.465,0.117,0.718,1.576,0.022,0.00029216,3
"474","Lincoln",0.019367275,0.003783572,0.0000668046,0.002562869,0,0,0,0.042962483,99.8525,NA,15.3,1.194,0.165,0.066,15.092,25.82,6.813,0.678,0.255,0.423,1.003,2.226,3.152,0.016,0,3
"475","Long",0.013658176,0.010583441,0.0000348522,0.001649669,0.002205917,0.001990446,0.000929391,0.039433696,1718.896425,30.24847603,450.3613123,1.62,0.169,0.018,13.837,6.79,1.628,0.024,0.028,0.364,0.035,0.424,1.001,0.011,0.0000970497,3
"476","Lowndes",0.070767361,0.093052944,0.000229496,0.001897166,0.020672992,0.020467976,0.013650417,0.039343801,6759.151225,49.10542808,1306.958737,1.882,0.138,0.014,13.655,9.27,2.157,0.005,0.019,0.363,0.036,0.332,0.984,0.027,0.000586224,3
"477","Lumpkin",0.012982896,0.000943413,0.0000658195,0.016849791,0,0.0000274248,0,0.011348205,225.66665,NA,34.578,1.133,0.211,0.07,22.579,58.248,17.246,0.294,0.405,0.738,0.414,3.356,4.598,0.039,0.0000951656,2
"478","McDuffie",0.040414946,0.031038772,0.000134951,0.002006665,0,0.005277765,0.000704093,0.104011945,660.9208347,18.20943182,165.5848654,1.391,0.206,0.022,33.554,42.156,7.431,0.424,0.092,0.682,0.409,2.581,2.908,0.048,0.000423908,3
"479","McIntosh",0.000261083,0.001811263,0.0000108785,0.0000652707,0,0.000114224,0,0.003051702,NA,NA,NA,3.589,0.362,0.049,40.335,64.334,5.572,0.223,0.171,0.559,0.203,1.274,2.794,0.036,0.0000921914,3
"480","Macon",0.182815772,0.169067157,0.000203997,0.035329936,0.015780884,0.035972718,0.037797143,0.017985128,7394.80485,188.89875,1756.8144,3.865,0.204,0.016,14.285,16.392,4.526,0.024,0.028,0.443,0.036,0.922,1.44,0.021,0.000355265,3
"481","Madison",0.069335014,0.013202761,0.000147731,0.088890202,0,0,0,0.025487102,1192.7577,73.455,429.5288,1.659,0.158,0.286,31.196,39.034,10.517,0.215,0.215,0.809,0.334,2.673,4.315,0.039,0.0000388651,2
"482","Marion",0.034903161,0.023669862,0.0000765327,0.010361677,0.003273899,0.00329941,0,0.011814784,1860.165966,55.33125,468.475,5.295,0.304,0.027,18.234,10.812,4.337,0.041,0.035,0.493,0.069,1.289,1.723,0.018,0.000279955,3
"483","Meriwether",0.029794297,0.037530425,0.0000618396,0,0,0.001986596,0,0.003600533,157.8244328,3.795,31.544,1.097,0.162,0.08,37.846,40.709,7.098,0.24,0.176,0.902,0.314,2.971,3.873,0.05,0.000399396,2
"484","Miller",0.336197439,0.349590926,0.000506662,0.006856452,0.099944488,0.07297027,0.122259622,0.027358168,17475.67745,58.27125,2871.9347,2.976,0.298,0.027,20.051,26.169,7.707,0.008,0.048,0.423,0.063,0.931,3.241,0.034,0.000313332,3
"485","Mitchell",0.287004194,0.301613194,0.000383167,0.032280293,0.058816124,0.052691535,0.054814158,0.027185238,19935.94686,100.8926136,3310.205146,2.893,0.209,0.018,13.738,14.17,4.157,0.006,0.031,0.327,0.058,0.792,1.636,0.023,0.000626776,3
"486","Monroe",0.01893618,0.021202552,0.0000785571,0.013075823,0,0.0000589178,0,0.052616269,35.40452461,4.628476027,14.58671233,1.62,0.185,0.033,31.636,51.358,10.396,0.471,0.222,0.832,0.49,3.524,4.099,0.036,0.000275773,2
"487","Montgomery",0.06134512,0.0738479,0.000151625,0.001731057,0.00741701,0.010259987,0.011649887,0.034049781,2959.3105,50.775,683.3447,1.467,0.186,0.02,16.3,12.696,3.695,0.028,0.025,0.354,0.038,0.7,1.61,0.015,0,3
